time,smile,disgust,joy,msmile,mdisgust,mjoy,pitch,yaw,roll
20.8391531,0.01,0.38,0,0,0.43,0,-21.26,-0.48,-1.71
21.040081,0.01,0.1,0,0,0.43,0,-20.5,-1.65,-1.66
21.2406831,0.05,0.04,0,0,0.43,0,-21.08,0.37,-1.57
21.4415541,0.56,0.06,0,0,0.43,0,-20.28,-0.07,-2.36
21.641937,3.28,0.13,0,0,0.43,0,-20.22,0.32,-2.12
21.8435822,11.45,0.2,0.01,0,0.43,0,-18.95,-0.57,-2.47
22.0433831,0,0,0,0,0,0,-13.97,-28.25,-11.18
22.2490482,0,0,0,0,0,0,1.09,-40.49,19.75
22.474874,0,0,0,0,0,0,5.62,-49.02,4.89
22.6706262,,,,0,0,0,,,
22.88305,,,,0,0,0,,,
23.046159,,,,0,0,0,,,
23.2458251,,,,0,0,0,,,
23.4476931,,,,0,0,0,,,
23.6483049,,,,0,0,0,,,
23.9325132,0.24,1.58,0.01,0,0.11,0,-20.87,0.09,-15.89
24.0488672,11.6,0.88,0.05,31.7,0.04,0.58,-14.94,-1.51,0.17
24.2573152,10.05,0.81,0.03,0.01,0.43,0,-12.44,-1.93,6.19
24.454802,2.47,0.71,0.01,0,0,0,-10.78,2.11,2.26
24.6581681,0.96,0.44,0,0,0.43,0,-12.05,4.83,-0.05
24.8561301,0.86,0.42,0,0,0.43,0,-10.73,4.04,-5.15
25.058377,0.23,0.52,0,0,0.32,0,-10.47,2.69,-16.95
25.2584901,0.08,1.05,0,0,0.43,0,-9.29,1.73,-6.33
25.4594321,0.04,2.2,0,0,0,0,-9.88,2.32,-4.9
25.6637712,0.04,2.24,0,0,0.43,0,-13.02,-3.37,-3.31
25.8607512,0.05,2.46,0.01,0,0,0,-12.09,-4.49,-1.4
26.0658102,0.05,2.53,0.01,0,4.7,0,-14.47,-1.89,-0.76
26.2624991,0.12,2.51,0.01,0.02,0.43,0,-15.55,0.36,2.5
26.463728,0.4,1.26,0.01,0,0.46,0,-16.05,-0.16,3.28
26.6644702,0.89,0.43,0,0,0.43,0,-17.23,-0.27,3.78
26.866385,0.69,0.42,0,0,0.43,0,-15.73,-2.23,3.48
27.066539,0.28,0.39,0,0,0,0,-18.11,0.57,-0.97
27.2675281,0.13,0.16,0,0,0.4,0,-19.19,0.01,-1.85
27.4680371,0.05,0.15,0,0,0.43,0,-18.28,0.58,-1.05
27.6689072,0.02,0.35,0,0,0.43,0,-17.04,-0.97,-1.95
27.869786,0.01,0.4,0,0,0.42,0,-17.9,-1.45,-2.46
28.0706372,0.01,0.39,0,0,0,0,-17.74,-0.71,-0.84
28.274518,0.01,0.35,0,0,0.43,0,-17.41,-2.11,1.04
28.4707022,0.01,0.28,0,0,0.47,0,-16.52,-1.18,3.59
28.6728101,0,0.42,0,0,0,0,-4.86,-23.37,-16.91
28.9038751,0,0.43,0,0,0,0,-3.49,-20.01,-1.91
29.074646,0,0.43,0,0,0,0,-4.72,-19.18,-5.47
29.307415,0,0.43,0,0,0,0,-14.6,-6.04,9.27
29.49612,0,0.44,0,0,0.43,0,-10.73,-10.91,-1.6
29.677217,0,0.18,0,0,0.43,0,-13.82,-6.3,-4.62
29.8790641,0,0.13,0,0,0.43,0,-11.54,-6.19,-3.07
30.0796962,0,0.07,0,0,0.43,0,-11.86,-7.19,-3.05
30.2799091,0,0.06,0,0,0.43,0,-12.75,-7.94,-3.85
30.4812422,0,0.57,0,0,0.43,0,-12.45,-9.44,-5.64
30.681767,0,1.8,0,0,0.43,0,-10.73,-12.69,-5.26
30.883213,0,2.55,0,0,0.43,0,-7.35,-15.68,-4.73
31.0842221,0.01,2.51,0,0,0,0,-8.44,-18.4,-6.26
31.2877531,0.04,2.5,0,0,0,0,-7.07,-18.79,-6.27
31.490031,0.08,2.47,0,0,0.43,0,-8.78,-13.54,-4.36
31.6867321,0.04,2.5,0.01,0,0.43,0,1.09,-3.59,-5.44
31.8873961,0.01,2.56,0.01,0,0.43,0,-2.14,-1.53,-6.73
32.088474,0,2.58,0.01,0,0.43,0,-1.21,-3.91,-6.8
32.2893829,0,2.61,0.01,0,0.43,0,-3.31,-5.6,-4.94
32.490685,0,2.66,0.01,0,0.43,0,-3.65,-4.96,-6.06
32.6911421,0,2.61,0.01,0,0.43,0,-5.79,-2.93,-7.7
32.891731,0,2.59,0.01,0,0.43,0,-7.09,-2.76,-8.21
33.0929091,0,2.57,0.01,0,0.43,0,-7.87,-2.64,-6.25
33.293757,0,2.57,0.01,0,0.43,0,-5.78,-3.78,-5.17
33.4947052,0,2.52,0.01,0,0.43,0,-6.26,-3.42,-4.84
33.695622,0,1.31,0.01,0,0.43,0,-6.74,-2.65,-3.57
33.8963242,0,1.45,0.01,0,0,0,-7.69,-3.5,-4.68
34.1003442,0,2.31,0,0,0.43,0,-5.86,-4.3,-4.34
34.297785,0,2.47,0,0,0.43,0,-3.39,-4.27,-4.77
34.49897,0.01,2.5,0,0,0.43,0,-3.34,-3.1,-3.84
34.6998341,0.01,2.45,0,0,0.43,0,-3.37,-4.27,-4.48
34.9005842,0.02,2.4,0,0,0.43,0,-2.37,-4.3,-4.44
35.1018491,0.03,1.71,0,0,0.43,0,-2.91,-3.81,-3.73
35.3027811,0.01,1.3,0,0,0.43,0,-2.53,-2.06,-4.5
35.5031562,0,1.07,0,0,0.43,0,-3.21,-2.82,-4.52
35.7042291,0,1.18,0,0,0.43,0,-2.58,-1.98,-5.2
35.9053979,0,1.41,0,0,0.43,0,-3.63,-2.92,-4.85
36.1057601,0,0.74,0,0,0.43,0,-3.07,-1.41,-5.3
36.3073649,0,1.71,0,0,0.45,0,-2.91,-2.55,-5.9
36.5087321,0,3.71,0.01,0.01,0.4,0,-5.72,-2.8,-13.48
36.7054672,0,16.66,0.01,0,0.44,0,-8.82,-2.17,-1.5
36.9122262,0,17.15,0,0,9.18,0,-8.56,-2.29,-1.16
37.110363,0,14.15,0,0,13.19,0,-8.92,-2.51,-1.11
37.3117142,0,11.61,0,0,3.09,0,-9.54,-2.91,-0.86
37.511498,0,11.5,0,0,1.77,0,-10.14,-3.25,-1.15
37.7130032,0,8.44,0,0,1.91,0,-9.59,-3.16,-0.91
37.9139609,0,5.84,0,0,1.51,0,-9.9,-3.1,-1
38.1150961,0,5.59,0,0,0.48,0,-11.17,-2.43,-0.83
38.3157771,0,5.96,0,0,5.4,0,-8.77,-2.07,0.25
38.5165792,0,4.01,0,0,1.26,0,-8.19,-2.68,0.57
38.7128901,0,1.56,0,0,0,0,-6.48,-1.43,1.24
38.918014,0.01,1.19,0,0,0,0,-9.45,-3.42,1.55
39.1192532,0.01,1.59,0.01,0,0.43,0,-9.84,-4.13,1.33
39.319572,0,1.54,0.01,0,0.43,0,-9.22,-3.54,2.39
39.5208061,0.01,1.57,0,0,0.43,0,-7.78,-3.33,1.68
39.7224591,0.01,0.67,0,0,0.43,0,-8.26,-2.08,1.35
39.9226489,0.05,0.18,0,0.02,0.43,0,-5.47,-1.25,3.02
40.1235442,0.65,0.02,0,72.72,0,90.99,-2.92,1.51,4.18
40.3243041,4.39,0.01,0,0,0,0,-3.29,1.93,4.04
40.5285492,17.21,0.01,0.03,0.16,0.42,0,-4.62,1.07,3.16
40.7268081,44.21,0,2.48,0.14,0.42,0,-4.93,0.6,3.04
40.927489,47.23,0,4.01,0,0.43,0,-5.72,0.86,3.51
41.128515,25.11,0.02,0.11,0,0.43,0,-5.65,0.76,2.54
41.3290601,34.05,0.01,0.48,3.35,0.33,0,-5.71,1.41,3.14
41.530122,52.75,0,9.35,0,0,0,-2.94,1.26,3.01
41.7337022,78.83,0,88.01,0.54,0.45,0,-4.64,0.49,4.38
41.9318552,93.52,0,98.78,0,0,0,-5.42,0.97,5.12
42.1352129,98.83,0,99.49,80.54,0,97.67,-5.84,1.06,5.51
42.330287,99.58,0,99.54,0,0,0,-6.46,0.55,4.82
42.537863,99.69,0,99.55,0,0,0,-6.62,1.41,4.74
42.7380271,99.59,0,99.55,95.73,0,99.85,-5.98,1.44,4.7
42.936089,96.28,0,99.23,0,0.43,0,-5.68,2.12,5.23
43.136605,18.8,0.12,0.04,0,0.43,0,0.13,0.54,3.05
43.3370719,0.25,0.68,0,0,0.46,0,3.62,1.74,2.7
43.5385289,0.01,0.7,0,0,0.43,0,2.24,2.95,3.09
43.7384951,0,0.56,0,0,0.43,0,2.47,2,2.88
43.940232,0,1.11,0,0,0.62,0,2.6,2.82,3.21
44.141237,0,1.22,0.01,0,0.43,0,1.96,2.81,3.16
44.3422222,0,1.94,0.01,0,0.43,0,0.26,0.62,2.2
44.5433192,0,2.47,0.01,0.13,0.42,0,-1.24,2.27,3.87
44.742394,0.06,2.56,0.01,2.94,99.95,0,0.58,1.42,2.85
44.9448071,0.2,2.41,0.01,0.01,87.08,0,1.26,1.45,3.37
45.1453221,0.59,2.32,0.01,0.52,29.31,0,1.12,1.76,4.34
45.346302,6.53,1.68,0.03,0.18,14.12,0,1.84,1.71,4.28
45.5475631,1.8,2.31,0.02,0.02,79.12,0,1.24,1.94,4.54
45.7482271,0.45,2.52,0.01,0.01,0.47,0,1.78,1.82,4.16
45.9490581,0.32,2.54,0.01,0.88,0.46,0,1.18,2.01,3.74
46.1502261,0.44,2.55,0.01,0.02,0.43,0,1.51,2.38,3.98
46.3506899,0.12,2.63,0.01,0,0.48,0,-1.85,1.36,3.67
46.5511332,0.05,2.71,0.01,0,0.49,0,-8.69,-3.68,0.84
46.7503181,0.03,2.74,0.01,0,0.47,0,-7.56,-3.39,2.69
46.9536581,0.02,2.82,0.01,0,0.43,0,-5.51,0.41,3.55
47.1538651,0.01,2.75,0.01,0,0.43,0,-4.96,2.8,0.97
47.3546252,0.01,2.64,0.01,0,0.65,0,-0.34,3.4,0.63
47.556056,0.03,2.6,0.01,0,0.43,0,-0.23,3.09,-1.11
47.757565,0.02,2.59,0.01,0.01,27.92,0,-0.53,3.19,-1.76
47.9576261,0.03,2.57,0.01,0.01,0.43,0,1.6,5.35,0.07
48.158782,0.02,2.56,0.01,0,0.43,0,-0.66,5,-0.05
48.3599501,0.02,2.56,0.01,0,0.43,0,0.76,2.64,-1.64
48.5607762,0.02,2.57,0.01,0,0.43,0,0.69,2.92,-1.57
48.7616129,0.01,2.57,0.01,0,0.43,0,-1.25,0.98,-2.43
48.9622412,0.01,2.57,0.01,0,0,0,-0.61,3.4,-2.08
49.1653872,0.01,2.58,0.01,0,1.83,0,-0.12,3.36,-2.17
49.364207,0.01,2.6,0.01,0,0,0,-0.15,2.63,-2.29
49.5679922,0,2.61,0.01,0,0.43,0,0.45,3.96,-1.79
49.765805,0.01,2.61,0.01,0.38,0.41,0,-0.22,3.4,-2.47
49.9666381,0.01,2.6,0.01,1.36,0.39,0,-0.08,4.46,-1.52
50.1674562,0.02,2.57,0.01,0.01,0.43,0,1.32,1.36,0.15
50.3674271,0.03,2.56,0.01,0,0,0,0.73,1.31,-0.77
50.5719111,0.04,2.56,0.01,0,0.43,0,-1.81,2.11,-1.94
50.7700481,0.18,2.53,0.01,0.08,0.45,0,-0.22,3.27,-1.31
50.971081,0.33,2.51,0.01,0,0.43,0,-1.33,2.97,-0.67
51.1719441,0.33,2.59,0.01,0.01,0.55,0,0.36,2.12,-1.08
51.372714,0.13,2.94,0.01,0,0.43,0,-2.29,2.28,-0.94
51.573168,0.12,2.75,0.01,0,0.43,0,-1.8,1.84,-0.16
51.7743211,0.05,2.61,0.01,0,0.43,0,-3.54,-1.26,-0.64
51.97578,0.01,2.6,0.01,0,0.43,0,-2.57,-0.05,-1.25
52.1766541,0.01,2.58,0.01,0,0.8,0,-3.06,0.66,-0.99
52.3776979,0.01,2.57,0.01,0,0.43,0,-3.86,0.57,-0.85
52.5784402,0.02,2.55,0.01,0,0.43,0,-3.47,-0.18,-1.14
52.779398,0.02,1.59,0.01,0,0.43,0,-2.9,-1.16,-1.64
52.980288,0.05,0.45,0,0,0.43,0,-3.65,-1.09,-2.12
53.1808939,0.07,0.4,0,0,0.43,0,-4.63,-0.15,-1.46
53.3817649,0.1,0.43,0,0,0.43,0,-5.01,-0.89,-1.76
53.582772,0.15,0.45,0,0,0.43,0,-4.56,-1.32,-2.26
53.7833371,0.46,0.57,0,0,0.43,0,-5.47,-0.83,-2.53
53.9843791,1.01,0.69,0,0,0.43,0,-5.36,-2.13,-2.45
54.1855769,2.92,0.61,0,0,0.44,0,-4.77,-1.74,-2.73
54.385843,7.38,0.46,0.01,0,0.43,0,-3.86,-0.94,-2.33
54.5869431,19.98,0.17,0.05,0,0,0,-3.8,1.02,-2.78
54.7879729,35.75,0.06,0.65,0,0.43,0,-4.38,0.7,-2.98
54.9888282,51.41,0.01,7.72,0,0.76,0,-4.37,1.03,-3.01
55.1895852,69.29,0.01,60.76,0,3.62,0,-4.03,-0.25,-3.68
55.390811,74.55,0.01,78.64,0.01,0.73,0,-4.77,0.81,-3.43
55.5909891,76.58,0.01,84.33,0.03,3.71,0,-5.7,-0.09,-4.25
55.7910681,77.46,0.01,87.37,0,0.5,0,-5.25,0.68,-4.58
55.9937291,75.57,0.01,84.64,0.29,0.53,0,-5.73,0.19,-4.57
56.1943092,74.53,0.01,81.07,0,1.38,0,-4.98,1.22,-4.75
56.3952351,77.06,0.01,87.08,0,0.43,0,-5.14,1.12,-5.23
56.593833,72.64,0.01,76.64,0.53,76.37,0,-5.57,1.6,-6.22
56.7970951,84.8,0.02,97.64,0,0,0,-4.63,0.55,-5.49
57.0007939,92.91,0.04,99.75,4.66,0.4,0,-3.51,-0.67,-5.64
57.199074,97.25,0.04,99.89,98.07,0,99.9,-1.63,5.08,-4.84
57.399673,99.24,0.04,99.92,0,0,0,-0.57,0.77,-5.68
57.6030831,99.76,0.04,99.93,75.38,0,86.16,-1.12,1.68,-7.1
57.801687,99.66,0.03,99.92,50.85,0.01,0.69,-0.84,5.79,-10.8
58.0025649,99.77,0.03,99.93,2.75,29.35,0,-1.13,5.22,-12.7
58.2043471,99.62,0.04,99.93,7.01,0,0.01,-2.32,6.97,-21.17
58.4038372,94.75,0.05,99.84,0.04,0.44,0,-2.6,5.5,-9
58.6037722,91.4,0.05,99.72,0.07,0.42,0,-4.42,4.7,-10.11
58.8053932,93.64,0.05,99.8,97.27,0,99.89,-4.54,5.43,-11.98
59.0069821,90.69,0.05,99.68,0,0,0,-3.63,4.31,-10.34
59.2108731,94.24,0.05,99.82,99.95,0,99.93,-2.27,4.17,-8.48
59.4085801,99.35,0.03,99.92,99.8,0.01,99.93,-3.21,3.87,-4.03
59.609498,99.57,0.04,99.92,98.1,0.01,99.9,-0.94,2.41,-0.49
59.8105891,99.75,0.03,99.93,99.99,0.01,99.93,0.67,0.91,2.55
60.0107341,99.87,0.01,99.93,99.19,0.01,99.91,1.76,-0.59,0.22
60.2118981,99.91,0,99.93,99.63,0,99.93,0.38,-0.62,1.02
60.4130592,99.9,0.02,99.93,99.99,0,99.93,-0.7,0.85,1.52
60.6140971,99.9,0.04,99.93,99.88,0.01,99.93,-3.24,2.08,-4.1
60.8149929,99.85,0.05,99.93,0,0,0,-5.68,2.36,-5.89
61.015311,99.68,0.05,99.93,27.25,0.03,0.17,-5.74,3.03,-7.18
61.2162132,99.41,0.05,99.92,88.76,0,99.45,-5.34,2.81,-7.76
61.4178982,99.34,0.04,99.92,0,0,0,-4.37,2.93,-7.51
61.6206932,99.26,0.02,99.92,96.95,0,99.68,-4.43,3.65,-7.77
61.81916,99.3,0.01,99.92,67.7,0,79.77,-4,3.02,-9.28
62.021039,99.45,0.01,99.92,74.79,0,93.33,-4.23,3.69,-9.94
62.2212219,99.65,0.01,99.93,85.01,0,98.48,-3.19,3.83,-10.86
62.4209211,99.63,0.01,99.93,5.74,83.78,0,-3.71,3.95,-10.5
62.6227391,99.53,0.02,99.92,74.93,0,92.6,-5.79,4,-11.03
62.8237772,99.48,0.02,99.92,0,0,0,-4.96,4.79,-11.22
63.027329,99.44,0.02,99.92,0,0,0,-5.45,4.08,-10.96
63.2292972,98.97,0.03,99.92,1.55,0.78,0,-7.1,3.67,-10.1
63.4260831,98.2,0.03,99.91,0,0,0,-7.42,3.75,-9.96
63.6295152,94.78,0.04,99.84,0.01,0.43,0,-8.92,2.89,-10.1
63.8281269,75.09,0.1,94.86,0,0.51,0,-6.62,2.02,-9.19
64.0282221,33.65,0.29,0.83,1.65,0.38,0,-6.98,2.37,-9.51
64.229537,13.36,0.4,0.02,0,0.43,0,-7.61,2.87,-9.27
64.4299822,7.75,0.68,0.01,0,0,0,-7.97,2.77,-9.56
64.6328421,8.17,0.42,0.01,0,0,0,-7.43,2.12,-9.2
64.837852,14.08,0.23,0.03,0.42,0.48,0,-8.28,2.36,-8.76
65.0331621,18.84,0.07,0.07,0.11,1.11,0,-9.31,2.36,-10.57
65.2336502,27.12,0.02,0.28,0.01,0.43,0,-7.61,2.62,-9.07
65.4343109,30.04,0.02,0.75,0.22,0.41,0,-7.84,3.46,-8.71
65.6357861,35.8,0.02,2.49,0.17,1.07,0,-9.04,2.42,-9.69
65.836648,50.59,0.03,26.82,0.12,0.44,0,-8.83,2.26,-8.97
66.0375929,76.12,0.07,96.45,0.2,0.44,0,-8.28,2.67,-8.52
66.238986,86.7,0.05,99.38,14.25,0.15,0.02,-7.51,3.68,-9.17
66.4393201,94.4,0.02,99.83,0,0,0,-6.52,2.61,-9.62
66.6402781,98.4,0.01,99.91,57.76,0.01,1.62,-6.51,2.26,-9.75
66.84129,99.24,0.01,99.92,74.36,0,93.15,-6.81,2.96,-10.12
67.0422339,99.46,0.01,99.92,0,0,0,-6.65,3.08,-11.02
67.2452312,99.66,0.01,99.93,0,0,0,-7.45,3.22,-10.84
67.4478931,99.75,0.01,99.93,39.61,0.03,2.3,-6.71,3.54,-11.08
67.644999,99.79,0.01,99.93,20.33,2.05,0.07,-6.08,3.29,-11.83
67.8452592,99.8,0.01,99.93,98.34,0,99.91,-7,3.64,-11.1
68.046711,99.85,0.01,99.93,46.52,0.02,7.65,-6.3,2.87,-11.55
68.2466061,99.83,0.02,99.93,93.92,0,99.79,-7.24,3.29,-11.13
68.447751,99.85,0.02,99.93,0,0,0,-7.29,3.26,-10.31
68.6491051,99.82,0.02,99.93,74.27,0,93,-7.06,3.69,-10.72
68.8502049,99.76,0.02,99.93,81.6,0,98.04,-7.83,3.41,-11.54
69.0506661,99.78,0.02,99.93,13.6,0.34,0.02,-7,4.02,-10.27
69.2518139,99.82,0.02,99.93,13.59,95.06,0.02,-7.94,3.49,-11.02
69.45293,99.74,0.02,99.93,38.08,0.02,1.81,-7.15,2.99,-10.69
69.6535492,99.78,0.02,99.93,0,0,0,-7.89,3.33,-10.55
69.8589139,99.81,0.02,99.93,60.2,0.01,49.43,-8.15,2.95,-11.01
70.0552471,99.68,0.02,99.93,8.27,0.25,0,-8.62,2.45,-10.2
70.2565391,99.41,0.02,99.92,0.27,2.37,0,-7.85,2.95,-9.68
70.4571772,96.57,0.02,99.88,0,0,0,-7.71,2.77,-10.8
70.6594272,75.82,0.07,96.46,0,0,0,-8.52,2.3,-10.46
70.861938,46.39,0.36,18.11,0,0.43,0,-10.25,1.91,-11.15
71.0596852,16.5,2.43,0.17,0,0.45,0,-10.87,2.33,-10.32
71.2608662,11.85,3.34,0.08,0,0.43,0,-10.03,3.1,-9.2
71.461688,30.01,0.81,1.5,0.03,0.44,0,-8.13,4,-8.17
71.6624091,61.86,0.07,73.37,0.15,0.73,0,-8.27,3.13,-9.39
71.863656,81.57,0.02,98.5,14.78,0.15,0.02,-9.01,2.34,-10.35
72.0641642,93.89,0.01,99.8,4.69,0.31,0,-8.23,3.34,-9.91
72.2655039,95.94,0.01,99.86,0.53,99.75,0,-8.36,2.76,-9.98
72.4663429,97.05,0.01,99.89,0,0,0,-8.43,3.22,-9.5
72.6669092,97.51,0.01,99.89,1.76,0.42,0,-7.65,3.1,-9.32
72.867717,98.07,0.01,99.9,12.54,0.79,0,-7.74,3.62,-9.57
73.068644,98.39,0.01,99.91,0,0,0,-8.53,2.57,-9.69
73.2691989,98.66,0.01,99.91,29.49,0.05,0.37,-7.71,4.43,-9.06
73.470499,98.71,0.01,99.91,37.95,0.22,1.71,-7.9,3.47,-9.86
73.6705699,98.71,0.01,99.91,0.35,0.43,0,-8.49,4.03,-9.14
73.872211,98.17,0.01,99.91,18.36,0.16,0.05,-8.33,3.22,-9.99
74.0735221,97.8,0.01,99.9,42,0.02,3.52,-8.25,3.62,-9.67
74.2743371,97.22,0.01,99.89,57.71,0.01,39.7,-7.89,3.94,-9.65
74.4750099,97.34,0.01,99.89,18.53,59.49,0.04,-8.54,3.98,-10.31
74.6758542,97.84,0.01,99.9,81.22,0,97.93,-8.01,3.66,-10.26
74.8767619,97.99,0.01,99.9,71.24,0.01,88.53,-7.89,4.61,-9.71
75.0774691,98.32,0.01,99.91,17.84,0.25,0.05,-7.9,4.39,-9.65
75.277751,98.06,0.01,99.9,8.15,0.88,0.01,-9.01,2.99,-9.2
75.479279,97.51,0.01,99.89,0.64,3.89,0,-8.46,2.51,-9.26
75.680275,97.37,0.01,99.89,1.28,38.84,0,-8.33,2.7,-8.66
75.8812771,97.91,0.01,99.9,0.01,1.26,0,-8.04,1.42,-10.17
76.0719151,97.54,0.01,99.9,0,0,0,-8.33,3.13,-8.87
76.2854609,87.35,0.04,99.44,0,0,0,-8.35,2.02,-9.07
76.4813721,55.29,0.23,46.73,0,0.43,0,-7.93,1.76,-7.74
76.684762,15.64,1.22,0.1,0,0.44,0,-6.17,2.28,-7.02
76.885891,9.73,4.88,0.03,2.9,5.52,0,-6.76,2.87,-5.09
77.0864282,11.96,2.63,0.03,53.38,0.01,1.19,-5.63,3.24,-4.81
77.2845421,50.24,0.13,22.18,53.2,0.01,0.76,-5.3,3.42,-4.93
77.4886751,86.03,0.01,99.24,10.95,13.09,0,-6.01,4.31,-5.41
77.6892452,97.42,0.01,99.89,46.8,0.03,1.05,-3.32,2.16,-3.22
77.8899269,99.23,0.01,99.92,98.88,0,99.91,-1.84,0.63,1.34
78.092011,99.38,0.01,99.92,99.86,0.01,99.93,1.79,2.76,7.1
78.2925949,99.68,0.01,99.93,99.5,0.01,99.92,3.19,1.1,4.66
78.4921,99.6,0,99.93,0,0,0,6.64,-1.25,7.99
78.696775,99.39,0.02,99.92,71.05,0,86.28,8.37,0.23,4.39
78.894695,96.62,0,99.88,99.57,0,99.92,7.72,1.31,11.28
79.0961001,90.92,0.01,99.68,0,0,0,4.8,7.86,29.49
79.298444,82.54,0.01,98.37,0,0,0,8.65,5.69,22.84
79.5022249,87.89,0,99.42,65.97,0.13,74.75,5.3,4.79,31.99
79.6977701,93.1,0,99.75,93.03,0,99.74,7.1,0.7,33.34
79.8998411,97.98,0,99.88,0,0,0,6.56,4.8,34.84
80.102226,99.56,0,99.82,90.99,0,99.64,5.09,1.56,26.32
80.299618,99.83,0,99.91,0,0,0,0.54,-2.48,19.76
80.5028362,99.93,0,99.93,93.63,0,99.78,0.82,-3.81,22.2
80.7022252,99.96,0,99.93,32.01,0.13,0.02,0.68,-3.31,21.71
80.9031472,99.97,0,99.93,0,0,0,0.78,-3.11,20.29
81.106904,99.96,0,99.93,97.51,0,99.61,0.11,-3.62,20.41
81.3046,99.95,0,99.93,0,0,0,-0.59,-5.53,20.22
81.5082321,99.96,0,99.93,0,0,0,-1.17,-5.33,20.25
81.713007,99.93,0,99.93,0,0,0,0.22,-5.96,12.74
81.9120669,99.81,0,99.93,0.02,0.43,0,-3.7,-5.81,13.3
82.1095719,97.64,0,99.66,0,0.43,0,-9.34,-10.54,-5.82
82.3088021,61.46,0.01,30.15,0,0.43,0,-12.15,-3.87,11
82.510329,3.59,0.06,0,0.03,0.42,0,-13.28,-4.42,8.07
82.7114761,0.25,0.06,0,0,0.43,0,-14.41,-4.96,8.25
82.9117961,0.03,0.05,0,0,0.43,0,-15.11,-4.47,7.66
83.1128292,0.02,0.02,0,0,0.42,0,-15.59,-3.57,6.84
83.3136239,0.02,0.02,0,0.03,0.42,0,-15.98,-4.54,5.22
83.5144472,0.03,0.02,0,0,0.42,0,-16.28,-4.34,4.72
83.7155252,0.05,0.01,0,0.02,0.43,0,-16.93,-4.17,4.58
83.9155791,0.06,0.01,0,0,0.42,0,-17.17,-4.82,3.58
84.1180301,0.13,0.01,0,0.76,0.4,0,-17.45,-4.2,-3.98
84.318392,0.18,0,0,0,0,0,-19.25,-3.51,7.35
84.5224521,0.36,0,0,0,0.43,0,-20.47,-2.22,5.66
84.720252,0.39,0,0,0,0.42,0,-21.45,-2.91,4.02
84.9209819,0.37,0,0,0,0.42,0,-21.98,-2.52,3.16
85.121717,0.19,0,0,0,0.42,0,-22.25,-3.17,3.49
85.3218422,0.12,0,0,0,0.42,0,-22.12,-3.42,3.69
85.5237222,0.08,0,0,0.03,0.38,0,-21.48,-1.21,4.44
85.7243452,0.14,0,0,0,0.43,0,-20.31,-3.18,3.6
85.9254611,0.27,0,0,0,0.42,0,-20.61,-2.51,3.04
86.1256909,0.28,0,0,0,0.41,0,-19.78,-3.23,3.31
86.3271632,0.54,0,0,0,0.39,0,-19.66,-2.44,3.71
86.528347,1.49,0,0,0.02,0.39,0,-19.44,-1.94,3.07
86.7284901,2.06,0,0,0.02,0.46,0,-19.77,-3.13,2.93
86.92996,2.54,0,0,0,0.43,0,-20.17,-3.94,2.74
87.1299419,5.1,0,0,0,0.42,0,-20.86,-3.31,3.02
87.331382,4.26,0,0,0,0.42,0,-20.25,-3.12,3.78
87.5321491,2,0,0,0.03,0.42,0,-19.73,-3.3,3.33
87.7335529,2.16,0,0,0.04,0.42,0,-20.34,-2.23,3.09
87.934124,5.28,0.2,0,0,0,0,-16.31,-4.08,1.07
88.1657262,20.28,0.2,0.09,0,0,0,-4.83,-5.7,-14.28
88.3358221,77.82,0.02,97.45,57.74,0.01,39.66,4.89,-3.28,-1.37
88.5354242,94.91,0.01,99.84,0,0,0,7.38,-2.55,0.8
88.7421601,99.35,0,99.92,99.52,0,99.92,3.48,-0.95,-2.02
88.93894,99.76,0,99.93,0,0,0,-0.13,-0.4,-4.26
89.1399591,99.85,0,99.92,0,0,0,0.57,-0.84,-6.4
89.3440599,99.86,0,99.93,85.58,0.01,99.05,-0.9,-0.19,-6.54
89.5414741,99.92,0,99.93,99.75,0,99.93,-2.14,0.39,-6.72
89.7422719,99.86,0.01,99.93,97.85,0,99.89,-3.56,0.24,-6.4
89.9433661,99.82,0.01,99.93,47.74,0.03,7.23,-2.88,-0.06,-6.99
90.1441669,99.81,0.01,99.93,0,0,0,0.98,-0.48,-5.81
90.3448281,99.71,0,99.93,85.49,0,87.28,1.51,-1.56,-4.41
90.5459552,99.46,0.01,99.92,0,0,0,7.36,-2.54,-4.49
90.748816,97.79,0.01,99.89,0,0,0,3.06,-7.37,-21.78
90.949069,96.44,0.02,99.76,96.88,0,99.88,2.47,0.49,-10.2
91.148602,96.78,0.01,99.14,0,0,0,1.21,2.21,-10.29
91.3521972,96.87,0.01,98.68,98.42,0,99.91,-0.81,2.96,-14.19
91.5500541,98.98,0,99.86,0,0,0,0.74,0.16,-4.9
91.7539091,99.29,0,99.83,0,0,0,4.33,-0.41,3.73
91.9574699,99.48,0.94,99.91,0,0,0,4.18,-1.34,9.16
92.155328,98.96,0.04,99.91,49.89,0.02,0.03,4.13,-3.85,0.91
92.3536892,98.2,0.01,99.9,0,0,0,1.74,-5.38,4.36
92.5530691,97.08,0.01,99.86,0,0,0,3.77,-7.23,9.32
92.759326,99.01,0,99.91,89.39,0,99.26,2.22,-9.69,10.87
92.9561362,99.48,0,99.92,0,0,0,-1.78,-13.48,10.92
93.1604052,99.59,0.01,99.92,78.05,0,96.33,-2.54,-9.84,5.85
